org_id,name,x,y,node_kind,degree
ORG_263354875,Board Of Regents Of The University Of Wisconsin System,0.08373540004069271,-0.27475149043890384,verified,1
ORG_912500538,Beta Epsilon Kappa Sigma Educational Foundation Inc,0.011188874238829988,0.13731079193418344,imitation,1
ORG_391834261,Beta Epsilon Of Kappa Sigma Educational Foundation Inc,0.014427675271931496,0.10472619530596171,verified,1
ORG_958853723,The Center For Synergistic Wellness Inc,0.03627395434355106,0.5921258323863797,imitation,1
ORG_510667165,The Center For Synergistic Health Inc,0.06713025163835205,0.6039417472237214,verified,1
ORG_923483971,Childrens-Committee Of Warren County Inc,0.9917312054230042,-0.10715152843488597,imitation,1
ORG_141730723,Childrens Committee Of Warren County Inc,0.9744803603926614,-0.1357429995971006,verified,1
ORG_911962052,Casen-Shrock Traumatic Brain Injury Awareness Fund Inc,0.29412221090043716,-0.4823593127472324,imitation,1
ORG_464972001,Casen Shrock Traumatic Brain Injury Awareness Fund Inc,0.26221468196461517,-0.5041667858704486,verified,2
ORG_925367047,Hart Communities Trust,-0.17344171779805892,0.4618307213655436,imitation,1
ORG_992208832,Hart Communities Foundation,-0.18670972741241323,0.49186801530341945,verified,1
ORG_913637267,Concrete Industry Trust Inc,-0.8827427782930366,-0.048447987450755486,imitation,1
ORG_133707563,Concrete Industry Foundation Inc,-0.8813297441082281,-0.014597563069776758,verified,1
ORG_927099482,Hobart Shelter Corporation,7.78042022337457e-05,0.691570047295002,imitation,1
ORG_300749639,Hobart Housing Corporation,0.027908732304301267,0.7091838923217071,verified,1
ORG_911935080,Health Center of Pineville Community Inc,0.3880277137977091,-0.637882494762688,imitation,1
ORG_841949748,Pineville Community Health Center Inc,0.3603589076158945,-0.6191268220886087,verified,1
ORG_941448162,Girls Welfare Foundation of Holy Child Inc,-0.36552780535013873,-0.6913268886431347,imitation,1
ORG_822614201,Holy Child Girls Welfare Foundation Inc,-0.3414853441772319,-0.7144982145041604,verified,1
ORG_914885013,Village Arms Of Promise Ministry Inc,0.5911301587287441,0.2315115416159542,imitation,1
ORG_992715802,Village Arms Of Hope Ministry Inc,0.6155148477495368,0.25388181409952165,verified,1
ORG_929067029,Champaign-County Extension Education Foundation,-0.3406119675087492,0.13680522040504076,imitation,4
ORG_320720294,Champaign County Extension Education Foundation,-0.2991254467611376,0.1225005747087086,verified,1
ORG_208068312,Champaign County Extension Education Foundation,-0.35391759932295264,0.09367985196305786,verified,1
ORG_371403813,Champaign County Extension Education Foundation,-0.382878561601395,0.15087817746911922,verified,1
ORG_800626308,Champaign County Extension Education Foundation,-0.3277862937511809,0.17975227083297038,verified,1
ORG_910163966,Farms Foundation of Grosse Pointe,0.4441640561366131,0.6175640602247605,imitation,1
ORG_382367318,Grosse Pointe Farms Foundation,0.41429766288048386,0.6025326651384879,verified,1
ORG_915549528,Greater Kidz Academy of Diamond Incorporated,-0.09070635692812849,0.16577223639487074,imitation,1
ORG_994493164,Diamond Kidz Academy Incorporated,-0.08414182105304956,0.19900186942940049,verified,1
ORG_923331134,Hudson River Neighborhood Services Inc,0.4643118171147337,-0.8563131375702355,imitation,1
ORG_392658656,Hudson River Community Services Inc,0.49689540027907586,-0.8593762942107113,verified,1
ORG_927028417,National Physicians Care of United Inc,0.5444283447720693,0.8355961897081207,imitation,1
ORG_550638563,United Physicians Care Inc,0.5421936626860322,0.8014105627571936,verified,1
ORG_922320692,Central Community Development Corporation of Beaver Island,-0.7801001461372077,-0.6143488175636446,imitation,1
ORG_300246447,Beaver Island Community Development Corporation,-0.7623127867399986,-0.5851871127038651,verified,1
ORG_982257031,American Soccer League of Brookfield Youth,-0.2139886925967719,0.37984934446057306,imitation,1
ORG_800583906,Brookfield Youth Soccer League,-0.2394905869910315,0.3576792230215297,verified,1
ORG_910062403,Preservation Association of Lake Mishnock Inc,-0.2776525256191138,-0.6326196047186627,imitation,1
ORG_202446561,Lake Mishnock Preservation Association Inc,-0.2505003531240896,-0.6517742147075468,verified,1
ORG_919476988,Nursery School of Community Cooperative Inc,0.19806612815106078,0.8433098960609257,imitation,1
ORG_060734484,Community Cooperative Nursery School Inc,0.229462526207313,0.8541630901868003,verified,1
ORG_916696491,International-Israelite Board Of Rabbis Inc,-0.06966591406347078,0.04989885843001608,imitation,1
ORG_994495322,International Israelite Board Of Rabbis Inc,-0.06530518884293068,0.017300069777658935,verified,1
ORG_965258117,Sligo-Creek Neighbors For A Sustainable Community,-0.048323814244159526,0.33891891231495985,imitation,1
ORG_464502322,Sligo Creek Neighbors For A Sustainable Community,-0.05473457798724909,0.3062627318382718,verified,1
ORG_920497541,Rotary Scholarship Fund of Mount Penn Inc,0.8750388140112321,-0.1887976741481978,imitation,1
ORG_232760073,Mount Penn Rotary Scholarship Fund Inc,0.8593713220364876,-0.21843949752093098,verified,1
ORG_915350780,Northern-Connecticut Land Trust Inc,0.42261813672536835,-0.4264358835414126,imitation,1
ORG_222935986,Northern Connecticut Land Trust Inc,0.4554644102303733,-0.4317349792267503,verified,1
ORG_924601946,Multicultural-Resources Center For Women And Families Incorporated,-0.774239609736557,0.04243072233198801,imitation,1
ORG_300290304,Multicultural Resources Center For Women And Families Incorporated,-0.7751387724379278,0.07538368440297652,verified,1
ORG_919221818,Ayni Conscious Living Academy,0.7400730023150298,0.48701149691564644,imitation,1
ORG_331990818,Ayni Conscious Living Institute,0.7351146069915028,0.45414574999103907,verified,1
ORG_923364739,Neighborhood Civil Activist Inc,-0.4829448903177373,-0.7358646061211377,imitation,1
ORG_882386593,Community Civil Activist Inc,-0.46572961740771157,-0.7069802115618062,verified,1
ORG_917825606,American Education Foundation of Powhatan,-0.6859555805181782,-0.13165343008231656,imitation,1
ORG_452997389,Powhatan Education Foundation,-0.7175527896351391,-0.1443562023291191,verified,1
ORG_910633079,Education Foundation of Oconee County,-0.13670370168333495,0.7743381255730215,imitation,1
ORG_570955900,Oconee County Education Foundation,-0.10408126429079387,0.769329566053112,verified,1
ORG_912875636,Gabriela-Mistral Foundation Inc,-0.1297778163512414,-0.8416059633690204,imitation,1
ORG_743217479,Gabriela Mistral Foundation Inc,-0.15549068378412964,-0.8618988151460402,verified,1
ORG_986154620,American Radio Association of Newark Amateur,0.37830985334789635,0.6884881358860275,imitation,1
ORG_310952843,Newark Amateur Radio Association,0.34677547491416244,0.6997295296701299,verified,1
ORG_923203266,South Plainfield Exempt Firemens Society Inc In The Boro Of,0.6389255666012358,0.7653174873310961,imitation,1
ORG_226045788,South Plainfield Exempt Firemens Association Inc In The Boro Of,0.6207397882177749,0.7377218137996341,verified,1
ORG_919602774,Neighborhood Sailing School At Pistakee,-0.3992619973162753,-0.5948160392817469,imitation,1
ORG_363259666,Community Sailing School At Pistakee,-0.3709684757765922,-0.577189844593756,verified,1
ORG_910797845,University Of Maryland Alumni Society Inc,0.7138640996087499,0.13044065827842705,imitation,4
ORG_364878692,University Of Maryland Alumni Association Inc,0.754410915615918,0.14984612367988884,verified,1
ORG_472905072,University Of Maryland Alumni Association Inc,0.6949283699085563,0.1709844978804667,verified,1
ORG_522126089,University Of Maryland Alumni Association Inc,0.6735556907057692,0.1116753905289946,verified,1
ORG_522126093,University Of Maryland Alumni Association Inc,0.7324059051440913,0.09060061178233882,verified,1
ORG_955479569,Mcbride Quality Welfare Services Inc,-0.4993280406072891,0.533935809125555,imitation,1
ORG_382905688,Mcbride Quality Care Services Inc,-0.5080027391784437,0.5657478686896328,verified,1
ORG_918378424,Sustainable Empowerment Partnership,0.001697007768778209,-0.8906403370168978,imitation,1
ORG_814625704,Sustainable Empowerment Network,-0.030867613014828973,-0.8979544570640872,verified,1
ORG_982422047,Remekie & Associates Charitable Association Inc,0.5568275012851961,0.667340485922079,imitation,1
ORG_010941507,Remekie And Associates Charitable Association Inc,0.5264919817608339,0.6806699830459295,verified,1
ORG_984723591,Neighborhood Benefit Solutions,-0.5637658901534065,-0.40472084017691234,imitation,1
ORG_884220122,Community Benefit Solutions,-0.530528646010951,-0.4053549945627557,verified,1
ORG_914438435,Figtree Family Trust Inc,0.7922386306071145,-0.10561294809906371,imitation,1
ORG_923481793,Figtree Family Foundation Inc,0.8252820735639488,-0.10629103420872353,verified,1
ORG_912840550,Minds Foundation of Aktive,-0.9767299124510745,0.2069162743521086,imitation,1
ORG_872402543,Aktive Minds Foundation,-0.9450840293297471,0.19803736741250771,verified,1
ORG_920722973,Bobby Costello Scholarship Crisis Fund,0.1748737653135546,0.467009636336704,imitation,1
ORG_043575889,Bobby Costello Scholarship Fund,0.20896108119258117,0.4628480964452293,verified,1
ORG_911634777,Development Corporation of Chisago Housing,-0.7442389737183431,0.6675931801610893,imitation,1
ORG_411853079,Chisago Housing Development Corporation,-0.7177751870845236,0.6481472675546475,verified,1
ORG_924503608,Mentoring-Youth Through Technology,-0.5235606291052772,-0.6029294095688286,imitation,1
ORG_463243346,Mentoring Youth Through Technology,-0.49176044342202735,-0.6117337691934028,verified,1
ORG_922585187,Wiggys-World Foundation,0.046672956103130284,-0.6718298804216415,imitation,1
ORG_821666957,Wiggys World Foundation,0.015834223517782464,-0.6838921822423978,verified,1
ORG_954040851,Holy Land Outreach Promoting Learning,-0.21608826163485753,0.6933482992889187,imitation,1
ORG_464619366,Holy Land Outreach Promoting Education,-0.22326951904380518,0.7256321419463686,verified,1
ORG_998354294,Connecticut Society Of Latino Administrators And Superintendents,0.23373543651905831,-0.7875860585322112,imitation,1
ORG_811165470,Connecticut Association Of Latino Administrators And Superintendents,0.21959025714971842,-0.8174279377887549,verified,1
ORG_942796284,Christian Wellness Organization,-0.43386852939164955,-0.3694595129990872,imitation,1
ORG_422726673,Christian Health Organization,-0.4057082341896069,-0.3863322567848799,verified,1
ORG_916139786,Nursery School of Amalgamated,0.5077235009683526,0.2877308448138444,imitation,1
ORG_371849864,Amalgamated Nursery School,0.5180954159132231,0.3190379950631396,verified,1
ORG_922989398,Code Society of Mystery,-0.4809587595024488,-0.8628062286154508,imitation,1
ORG_824567096,Mystery Code Society,-0.4558632645852674,-0.8844044630752033,verified,1
ORG_927345855,Central High School Bands of Friends Of Brookfield Inc,0.5204525031030104,-0.2325373409387329,imitation,1
ORG_271500338,Friends Of Brookfield Central High School Bands Inc,0.5466398787304849,-0.21232907622042066,verified,1
ORG_926661110,Research And Education Foundation of American College Of Epidemiology,-0.7108817075874568,-0.6912976503438801,imitation,1
ORG_812780081,American College Of Epidemiology Research And Education Foundation,-0.6926698580336613,-0.7192729503458052,verified,1
ORG_968773353,Sports Officials Coalition Foundation,-0.5239947776130363,0.32457121939440053,imitation,1
ORG_924666632,Central Relief Assocation of Onamia Firemans,0.6486699552832885,-0.12948716734105933,imitation,1
ORG_416080057,Onamia Firemans Relief Assocation,0.6338025765945485,-0.15958949247490167,verified,1
ORG_916848362,Young Mens Christian Society Of Grant County Inc,0.11527306673561333,0.13277054835632754,imitation,1
ORG_350886981,Young Mens Christian Association Of Grant County Inc,0.14794525470622563,0.1291482190637233,verified,1
ORG_926605011,Central School Foundation of Princeton High,0.6112142499249412,0.4841331036831211,imitation,1
ORG_363832624,Princeton High School Foundation,0.6394858005342595,0.46494916939175307,verified,1
ORG_914825827,Community Land Trust of Lehigh Valley,0.27219000815174055,0.11448470611957332,imitation,1
ORG_264840272,Lehigh Valley Community Land Trust,0.23950559718548456,0.1164732191618906,verified,1
ORG_995842684,American Alumni Association of Columbia Jewish Inc,-0.25768079057839327,-0.8555193675353725,imitation,1
ORG_934834192,Columbia Jewish Alumni Association Inc,-0.27947577221547293,-0.8297584739428946,verified,1
ORG_919559120,Milwaukee-Honor Guard Association,0.1681126467506033,0.5664967380061093,imitation,1
ORG_881791906,Milwaukee Honor Guard Association,0.16388773660823427,0.5992472660878527,verified,1
ORG_916290471,Phoenix Star Trust Inc,0.3373706317220214,0.9254293772610399,imitation,1
ORG_994863782,Phoenix Star Foundation Inc,0.31024071627812116,0.9439326965391415,verified,1
ORG_915441705,Ottauquechee Water Protectors Society,0.7775460491927865,-0.4427732416042686,imitation,1
ORG_920379920,Ottauquechee Water Protectors Association,0.7750555016246495,-0.4097621259010749,verified,1
ORG_911291507,Rockford Christian Learning Association,0.09913669659049203,-0.11010771284886264,imitation,1
ORG_362469118,Rockford Christian Education Association,0.11060710308080088,-0.07926463492056503,verified,1
ORG_917874268,Rita June Trust Inc,0.34852339371735436,-0.7254926437623086,imitation,1
ORG_933574794,Rita June Foundation Inc,0.3152477586502558,-0.7283233695161683,verified,1
ORG_910245317,Tracebrave Trust Corp,0.41340595060401203,-0.22287151664384597,imitation,1
ORG_814462448,Tracebrave Foundation Corp,0.3817533184674051,-0.23201072577834514,verified,1
ORG_917427363,Ukulele Children Club Inc,-0.251513566539457,-0.2229383329063211,imitation,1
ORG_464301063,Ukulele Kids Club Inc,-0.2810194257223839,-0.23792849310323344,verified,1
ORG_913058308,Greater Brain Injury Awareness Fund of Casen Shrock Traumatic Inc,0.2322291897273674,-0.5292749724297277,imitation,1
ORG_936467668,Bergen Highlands Ramsey Chaitable Trust Inc,0.5477664482953007,0.11111239238695876,imitation,1
ORG_912155475,Bergen Highlands Ramsey Chaitable Foundation Inc,0.5606035722858714,0.14126575473700406,verified,1
ORG_921077797,Movement Foundation of Resilience Through,-0.44883695536925616,0.3924476140849246,imitation,1
ORG_833374206,Resilience Through Movement Foundation,-0.41595288718259577,0.39415989130734175,verified,1
ORG_912949787,Talbert-House Health Center,-0.40644068653892246,-0.26640799192318215,imitation,1
ORG_461068818,Talbert House Health Center,-0.37590768878724296,-0.2546089647079479,verified,1
ORG_917297771,Foundation For Learning of North Salem Inc,0.6796437044064673,-0.37365125844802044,imitation,1
ORG_133877923,North Salem Foundation For Learning Inc,0.6490567599490453,-0.38692235282299414,verified,1
ORG_919469527,Attitude Of Gratitude Trust,-0.011676095689635962,-0.7847275409952571,imitation,1
ORG_845060194,Attitude Of Gratitude Foundation,-0.04265996516944862,-0.7960789619160685,verified,1
ORG_911103952,Star Academy of Christian Inc,-0.16967434980762244,0.5960346320208745,imitation,1
ORG_311202451,Christian Star Academy Inc,-0.2013163458560602,0.5876814834444507,verified,1
ORG_915124074,Fiddlers Green Trust,-0.6551644090540711,0.7490754764561751,imitation,1
ORG_371949144,Fiddlers Green Foundation,-0.6427876896638972,0.7182659423411063,verified,1
ORG_995726671,Housing From The Storm Ministries Inc,-0.6061301411865087,-0.20045292429970804,imitation,1
ORG_471676099,Shelter From The Storm Ministries Inc,-0.5962686877975873,-0.1689061676053784,verified,1
ORG_916968621,Learning Collaborative For Greater Boston Inc,-0.1510076755586348,0.31433740827523443,imitation,1
ORG_237069433,Education Collaborative For Greater Boston Inc,-0.14756275314363473,0.28120153892357885,verified,1
ORG_914846154,Greater Lives Global of Transform,0.30988970449106856,-0.3605506102466191,imitation,1
ORG_334861675,Transform Lives Global,0.32328683188226975,-0.3918837362971069,verified,1
ORG_919597825,Stanley Grierson Nature Trust,-0.5964466203385125,-0.49367995183110197,imitation,1
ORG_010526755,Stanley Grierson Nature Foundation,-0.5730984567213149,-0.5170691658860973,verified,1
ORG_910526040,United-Network For Wellness Support Corporation,-0.4600406426361521,0.8850766821254127,imitation,1
ORG_993799188,United Network For Wellness Support Corporation,-0.4609457096994627,0.8523683233874606,verified,1
ORG_919719240,Barnstable Land Foundation Inc,0.9231586197567019,-0.029309194914985362,imitation,1
ORG_222483963,Barnstable Land Trust Inc,0.9074014772847522,-0.05840234446747634,verified,1
ORG_922718501,National Fish Habitat Appeal Inc,-0.8604957678995272,-0.5030473197222871,imitation,1
ORG_472547128,National Fish Habitat Fund Inc,-0.8373792716438472,-0.5269333474701481,verified,1
ORG_998687706,National Motorcycle Association of Iron Skulls,0.12359359713198309,0.7290038881759159,imitation,1
ORG_260840659,Iron Skulls Motorcycle Association,0.1309886315529403,0.6958083859036341,verified,1
ORG_957330016,Society Scholarship of Clambake,0.0806924542721462,0.48742402893149567,imitation,1
ORG_271348646,Clambake Society Scholarship,0.04764225900237702,0.4857355967540896,verified,1
ORG_921492192,Frankfort Fire Protection District Trust,-0.6712278952607785,0.08061477328142627,imitation,1
ORG_274395371,Frankfort Fire Protection District Foundation,-0.6659347473527842,0.113272031883622,verified,1
ORG_916958531,Abbot Memorial Library Council Of Trustees,-0.83995928466465,-0.27032140149881434,imitation,1
ORG_010538753,Abbot Memorial Library Board Of Trustees,-0.8280747783948972,-0.30107352466941756,verified,1
ORG_917732460,Agape-Village Foundation Inc,-0.6176723611763107,0.19552164733289676,imitation,1
ORG_271849119,Agape Village Foundation Inc,-0.6117581552544269,0.22770453636356977,verified,1
ORG_915549004,Pottstown Beacon Of Promise,0.2396110614482094,0.7233780603931326,imitation,1
ORG_844773729,Pottstown Beacon Of Hope,0.21937912993575578,0.7491539966686932,verified,1
ORG_926862263,Schools Education Foundation of King William Public,-0.4319080772121265,0.6422956318010782,imitation,1
ORG_205345678,King William Public Schools Education Foundation,-0.4086863543835541,0.6185866078421809,verified,1
ORG_925988406,Petrochoice Helping Hand Appeal Inc,0.0661556622033922,0.3875211423078386,imitation,1
ORG_454016821,Petrochoice Helping Hand Fund Inc,0.04064217691466179,0.36713978314795154,verified,1
ORG_955244035,Noble Initiative Foundation Fire Recovery,0.49055690747631825,0.01863786615445223,imitation,1
ORG_842022262,Noble Initiative Foundation,0.47570920676717404,0.05007438968590806,verified,1
ORG_920210273,Greater Watershed Coalition of Blue Ridge,-0.24522078055216381,-0.10538662664567207,imitation,1
ORG_452105782,Blue Ridge Watershed Coalition,-0.22184419028437677,-0.1302344220471904,verified,1
ORG_911259560,United Peace Foundation of James Bradley Inc,0.6186537480463328,0.35821038189862064,imitation,1
ORG_392008597,James Bradley Peace Foundation Inc,0.6507104417846323,0.369535975396846,verified,1
ORG_921624759,Bartholomew Selvon Trust,0.6927599668266303,-0.6095617078537595,imitation,1
ORG_843585323,Bartholomew Selvon Foundation,0.7252824009137879,-0.6038735093857589,verified,1
ORG_936812653,Mentor Rock Trust,0.49758164096944923,0.41355984436408044,imitation,1
ORG_472713767,Mentor Rock Foundation,0.5290803178243101,0.4238504643144848,verified,1
ORG_916168368,Memorial Foundation of Justin Brown,0.7153293471935591,0.3040474303144075,imitation,1
ORG_260456660,Justin Brown Memorial Foundation,0.7303807489840772,0.2748978601195337,verified,1
ORG_914334749,Central Education Foundation of Energy Economics Inc,0.4379276758111548,0.7776678351446675,imitation,1
ORG_042726191,Energy Economics Education Foundation Inc,0.4573442189318672,0.7491917722555153,verified,1
ORG_921272092,Circle Nations School Inc,0.595760658725926,-0.5545727601222363,imitation,1
ORG_450431501,Circle Of Nations School Inc,0.5909188828130321,-0.5871189771788295,verified,1
ORG_924374936,Community-Life Enrichment Center,-0.3383778853892009,-0.14116769924434713,imitation,1
ORG_423054216,Community Life Enrichment Center,-0.36959869363728254,-0.15155003688553112,verified,1
ORG_925457111,Educational Foundation of Iccfa,-0.35109154429001516,0.9007237324720445,imitation,1
ORG_202864182,Iccfa Educational Foundation,-0.3633734032691004,0.9310437529169426,verified,1
ORG_910417534,Indy Rarebreed Wrestling Institute,-0.229185832268308,0.01894214698823416,imitation,1
ORG_881215038,Indy Rarebreed Wrestling Academy,-0.20518487543097635,-0.004008970943686363,verified,1
ORG_918214608,Global Association Of Assessing Officers,-0.40099372005424844,-0.7977769172818717,imitation,1
ORG_371623061,International Association Of Assessing Officers,-0.37117643722007737,-0.8122665602778232,verified,1
ORG_922856702,Evaluation Network of Greater Boston Inc,-0.2318457737068986,-0.7440494297126218,imitation,1
ORG_821613884,Greater Boston Evaluation Network Inc,-0.2007526481807545,-0.7551573298523159,verified,1
ORG_925677915,Housing Corporation of Chase,-0.00508757621884087,-0.08835212347213404,imitation,1
ORG_161080510,Chase Housing Corporation,-0.02149722665839706,-0.11697390729857494,verified,1
ORG_924541199,Memorial Scholarship Fund of Ryan Young,0.8078212791488903,0.01016505646660564,imitation,1
ORG_341658391,Ryan Young Memorial Scholarship Fund,0.8383226323155039,0.022543173030816287,verified,1
ORG_926514743,Academy For Jewish Continuity Inc,0.9010822383812422,0.39910215343630534,imitation,1
ORG_455499518,Institute For Jewish Continuity Inc,0.9188276987616428,0.3715392320475244,verified,1
ORG_922485278,Travel Foundation of Blind Inc,-0.7164256559988105,0.31406534997416274,imitation,1
ORG_873855511,Blind Travel Foundation Inc,-0.6957527826931069,0.288557425027734,verified,1
ORG_924507377,Social Work Association of Indiana School,0.3131250823995528,0.531169484905455,imitation,1
ORG_352023112,Indiana School Social Work Association,0.28207483966913466,0.5188056753439609,verified,1
ORG_915663593,American Housing Opportunities of Mountain Inc,-0.17550380986117467,-0.28678801646518026,imitation,1
ORG_581816998,Mountain Housing Opportunities Inc,-0.1826721975486057,-0.3196938703911261,verified,1
ORG_926469909,Memorial Scholarship Fund of Della Weber,0.02759180252038811,0.2256685856052762,imitation,1
ORG_871434832,Della Weber Memorial Scholarship Fund,0.03147422584417718,0.2584869291801168,verified,1
ORG_922979417,United Members Interested of Community,0.8292313410713269,0.2525989592166934,imitation,1
ORG_200914149,Community Members Interested,0.8413545138744764,0.22114215555992262,verified,1
ORG_913256263,Pleasant Boat Association of Greater Point,0.13534228915496938,-0.8770553259724997,imitation,1
ORG_823164153,Greater Point Pleasant Boat Association,0.10367867703301123,-0.8874714313625949,verified,1
